timestamp,occupancy,is_weekend,temp_outside,energy_kwh,hour,day_of_week,date,cluster,cluster_label
2025-12-17 14:32:16.485070,60,0,36.5,24.74,14,2,2025-12-17,0,high_usage
2025-12-17 15:32:16.485070,58,0,36.0,24.33,15,2,2025-12-17,0,high_usage
2025-12-17 16:32:16.485070,41,0,33.9,22.32,16,2,2025-12-17,0,high_usage
2025-12-17 17:32:16.485070,44,0,33.0,22.53,17,2,2025-12-17,0,high_usage
2025-12-17 18:32:16.485070,20,0,30.8,20.16,18,2,2025-12-17,0,high_usage
2025-12-17 19:32:16.485070,16,0,29.3,17.04,19,2,2025-12-17,0,high_usage
2025-12-17 20:32:16.485070,1,0,29.1,10.01,20,2,2025-12-17,0,high_usage
2025-12-17 21:32:16.485070,1,0,27.1,10.12,21,2,2025-12-17,0,high_usage
2025-12-17 22:32:16.485070,2,0,27.3,9.98,22,2,2025-12-17,0,high_usage
2025-12-17 23:32:16.485070,2,0,25.7,10.06,23,2,2025-12-17,0,high_usage
2025-12-18 00:32:16.485070,2,0,26.3,9.33,0,3,2025-12-18,0,high_usage
2025-12-18 01:32:16.485070,2,0,27.7,10.38,1,3,2025-12-18,0,high_usage
2025-12-18 02:32:16.485070,1,0,27.2,9.65,2,3,2025-12-18,0,high_usage
2025-12-18 03:32:16.485070,2,0,29.2,10.04,3,3,2025-12-18,0,high_usage
2025-12-18 04:32:16.485070,1,0,28.7,9.76,4,3,2025-12-18,0,high_usage
2025-12-18 05:32:16.485070,1,0,32.2,9.87,5,3,2025-12-18,0,high_usage
2025-12-18 06:32:16.485070,2,0,30.9,10.15,6,3,2025-12-18,0,high_usage
2025-12-18 07:32:16.485070,17,0,33.8,19.52,7,3,2025-12-18,0,high_usage
2025-12-18 08:32:16.485070,43,0,34.5,22.79,8,3,2025-12-18,0,high_usage
2025-12-18 09:32:16.485070,40,0,35.1,23.88,9,3,2025-12-18,0,high_usage
2025-12-18 10:32:16.485070,58,0,35.9,24.67,10,3,2025-12-18,0,high_usage
2025-12-18 11:32:16.485070,65,0,35.6,24.76,11,3,2025-12-18,0,high_usage
2025-12-18 12:32:16.485070,60,0,38.7,25.52,12,3,2025-12-18,0,high_usage
2025-12-18 13:32:16.485070,57,0,35.3,24.21,13,3,2025-12-18,0,high_usage
2025-12-18 14:32:16.485070,62,0,36.0,24.88,14,3,2025-12-18,0,high_usage
2025-12-18 15:32:16.485070,59,0,35.8,24.6,15,3,2025-12-18,0,high_usage
2025-12-18 16:32:16.485070,44,0,32.6,22.57,16,3,2025-12-18,0,high_usage
2025-12-18 17:32:16.485070,43,0,31.1,21.38,17,3,2025-12-18,0,high_usage
2025-12-18 18:32:16.485070,20,0,30.9,20.28,18,3,2025-12-18,0,high_usage
2025-12-18 19:32:16.485070,19,0,29.5,17.74,19,3,2025-12-18,0,high_usage
2025-12-18 20:32:16.485070,2,0,29.3,10.73,20,3,2025-12-18,0,high_usage
2025-12-18 21:32:16.485070,2,0,30.8,10.17,21,3,2025-12-18,0,high_usage
2025-12-18 22:32:16.485070,2,0,27.7,10.06,22,3,2025-12-18,0,high_usage
2025-12-18 23:32:16.485070,2,0,25.9,10.39,23,3,2025-12-18,0,high_usage
2025-12-19 00:32:16.485070,1,0,26.7,10.7,0,4,2025-12-19,0,high_usage
2025-12-19 01:32:16.485070,2,0,28.1,9.75,1,4,2025-12-19,0,high_usage
2025-12-19 02:32:16.485070,2,0,26.6,10.6,2,4,2025-12-19,0,high_usage
2025-12-19 03:32:16.485070,2,0,28.2,10.19,3,4,2025-12-19,0,high_usage
2025-12-19 04:32:16.485070,1,0,27.2,10.24,4,4,2025-12-19,0,high_usage
2025-12-19 05:32:16.485070,1,0,30.6,10.22,5,4,2025-12-19,0,high_usage
2025-12-19 06:32:16.485070,2,0,31.2,10.19,6,4,2025-12-19,0,high_usage
2025-12-19 07:32:16.485070,25,0,34.2,20.58,7,4,2025-12-19,0,high_usage
2025-12-19 08:32:16.485070,43,0,34.4,23.72,8,4,2025-12-19,0,high_usage
2025-12-19 09:32:16.485070,43,0,34.9,23.11,9,4,2025-12-19,0,high_usage
2025-12-19 10:32:16.485070,48,0,37.9,24.87,10,4,2025-12-19,0,high_usage
2025-12-19 11:32:16.485070,64,0,38.4,25.58,11,4,2025-12-19,0,high_usage
2025-12-19 12:32:16.485070,64,0,35.2,24.48,12,4,2025-12-19,0,high_usage
2025-12-19 13:32:16.485070,65,0,36.7,25.49,13,4,2025-12-19,0,high_usage
2025-12-19 14:32:16.485070,64,0,37.0,24.27,14,4,2025-12-19,0,high_usage
2025-12-19 15:32:16.485070,57,0,35.8,24.29,15,4,2025-12-19,0,high_usage
2025-12-19 16:32:16.485070,40,0,33.6,22.0,16,4,2025-12-19,0,high_usage
2025-12-19 17:32:16.485070,39,0,34.0,22.83,17,4,2025-12-19,0,high_usage
2025-12-19 18:32:16.485070,22,0,32.0,20.9,18,4,2025-12-19,0,high_usage
2025-12-19 19:32:16.485070,21,0,30.5,17.84,19,4,2025-12-19,0,high_usage
2025-12-19 20:32:16.485070,1,0,28.7,9.68,20,4,2025-12-19,0,high_usage
2025-12-19 21:32:16.485070,1,0,29.6,11.0,21,4,2025-12-19,0,high_usage
2025-12-19 22:32:16.485070,2,0,28.3,10.07,22,4,2025-12-19,0,high_usage
2025-12-19 23:32:16.485070,2,0,28.3,10.01,23,4,2025-12-19,0,high_usage
2025-12-20 00:32:16.485070,0,1,26.8,10.63,0,5,2025-12-20,1,low_usage
2025-12-20 01:32:16.485070,1,1,28.2,11.89,1,5,2025-12-20,1,low_usage
2025-12-20 02:32:16.485070,0,1,29.5,11.31,2,5,2025-12-20,1,low_usage
2025-12-20 03:32:16.485070,1,1,28.0,10.96,3,5,2025-12-20,1,low_usage
2025-12-20 04:32:16.485070,1,1,29.3,10.77,4,5,2025-12-20,1,low_usage
2025-12-20 05:32:16.485070,0,1,32.3,10.86,5,5,2025-12-20,1,low_usage
2025-12-20 06:32:16.485070,1,1,32.1,11.11,6,5,2025-12-20,1,low_usage
2025-12-20 07:32:16.485070,0,1,34.6,13.62,7,5,2025-12-20,1,low_usage
2025-12-20 08:32:16.485070,1,1,35.2,13.61,8,5,2025-12-20,1,low_usage
2025-12-20 09:32:16.485070,0,1,34.9,13.3,9,5,2025-12-20,1,low_usage
2025-12-20 10:32:16.485070,2,1,33.9,12.94,10,5,2025-12-20,1,low_usage
2025-12-20 11:32:16.485070,2,1,37.2,13.53,11,5,2025-12-20,1,low_usage
2025-12-20 12:32:16.485070,2,1,38.0,13.07,12,5,2025-12-20,1,low_usage
2025-12-20 13:32:16.485070,2,1,37.3,12.73,13,5,2025-12-20,1,low_usage
2025-12-20 14:32:16.485070,3,1,37.1,12.9,14,5,2025-12-20,1,low_usage
2025-12-20 15:32:16.485070,0,1,33.9,12.53,15,5,2025-12-20,1,low_usage
2025-12-20 16:32:16.485070,0,1,32.4,13.05,16,5,2025-12-20,1,low_usage
2025-12-20 17:32:16.485070,1,1,34.3,12.6,17,5,2025-12-20,1,low_usage
2025-12-20 18:32:16.485070,1,1,31.4,12.76,18,5,2025-12-20,1,low_usage
2025-12-20 19:32:16.485070,0,1,28.1,12.65,19,5,2025-12-20,1,low_usage
2025-12-20 20:32:16.485070,0,1,29.6,11.1,20,5,2025-12-20,1,low_usage
2025-12-20 21:32:16.485070,1,1,29.9,10.63,21,5,2025-12-20,1,low_usage
2025-12-20 22:32:16.485070,1,1,29.4,11.48,22,5,2025-12-20,1,low_usage
2025-12-20 23:32:16.485070,0,1,26.6,10.54,23,5,2025-12-20,1,low_usage
2025-12-21 00:32:16.485070,1,1,26.2,11.34,0,6,2025-12-21,1,low_usage
2025-12-21 01:32:16.485070,0,1,27.6,11.5,1,6,2025-12-21,1,low_usage
2025-12-21 02:32:16.485070,1,1,28.3,11.42,2,6,2025-12-21,1,low_usage
2025-12-21 03:32:16.485070,1,1,29.8,11.02,3,6,2025-12-21,1,low_usage
2025-12-21 04:32:16.485070,1,1,30.3,11.35,4,6,2025-12-21,1,low_usage
2025-12-21 05:32:16.485070,0,1,31.7,11.04,5,6,2025-12-21,1,low_usage
2025-12-21 06:32:16.485070,0,1,30.2,10.54,6,6,2025-12-21,1,low_usage
2025-12-21 07:32:16.485070,0,1,35.1,12.29,7,6,2025-12-21,1,low_usage
2025-12-21 08:32:16.485070,0,1,35.8,12.51,8,6,2025-12-21,1,low_usage
2025-12-21 09:32:16.485070,1,1,35.8,13.97,9,6,2025-12-21,1,low_usage
2025-12-21 10:32:16.485070,2,1,34.8,14.08,10,6,2025-12-21,1,low_usage
2025-12-21 11:32:16.485070,3,1,36.4,13.36,11,6,2025-12-21,1,low_usage
2025-12-21 12:32:16.485070,2,1,36.5,13.55,12,6,2025-12-21,1,low_usage
2025-12-21 13:32:16.485070,2,1,37.8,12.86,13,6,2025-12-21,1,low_usage
2025-12-21 14:32:16.485070,2,1,36.8,12.85,14,6,2025-12-21,1,low_usage
2025-12-21 15:32:16.485070,1,1,36.6,13.62,15,6,2025-12-21,1,low_usage
2025-12-21 16:32:16.485070,0,1,33.7,12.86,16,6,2025-12-21,1,low_usage
2025-12-21 17:32:16.485070,1,1,33.5,12.64,17,6,2025-12-21,1,low_usage
2025-12-21 18:32:16.485070,1,1,30.2,13.78,18,6,2025-12-21,1,low_usage
2025-12-21 19:32:16.485070,0,1,31.9,13.02,19,6,2025-12-21,1,low_usage
2025-12-21 20:32:16.485070,1,1,34.3,11.37,20,6,2025-12-21,1,low_usage
2025-12-21 21:32:16.485070,0,1,31.8,11.09,21,6,2025-12-21,1,low_usage
2025-12-21 22:32:16.485070,1,1,27.8,10.67,22,6,2025-12-21,1,low_usage
2025-12-21 23:32:16.485070,0,1,28.2,11.18,23,6,2025-12-21,1,low_usage
2025-12-22 00:32:16.485070,1,0,29.0,10.66,0,0,2025-12-22,0,high_usage
2025-12-22 01:32:16.485070,1,0,26.7,9.55,1,0,2025-12-22,0,high_usage
2025-12-22 02:32:16.485070,1,0,28.2,10.43,2,0,2025-12-22,0,high_usage
2025-12-22 03:32:16.485070,1,0,27.9,9.87,3,0,2025-12-22,0,high_usage
2025-12-22 04:32:16.485070,2,0,30.9,9.51,4,0,2025-12-22,0,high_usage
2025-12-22 05:32:16.485070,2,0,31.4,10.42,5,0,2025-12-22,0,high_usage
2025-12-22 06:32:16.485070,1,0,31.2,9.94,6,0,2025-12-22,0,high_usage
2025-12-22 07:32:16.485070,20,0,33.8,19.75,7,0,2025-12-22,0,high_usage
2025-12-22 08:32:16.485070,37,0,32.9,21.92,8,0,2025-12-22,0,high_usage
2025-12-22 09:32:16.485070,37,0,35.1,22.75,9,0,2025-12-22,0,high_usage
2025-12-22 10:32:16.485070,63,0,37.3,24.79,10,0,2025-12-22,0,high_usage
2025-12-22 11:32:16.485070,53,0,36.9,24.09,11,0,2025-12-22,0,high_usage
2025-12-22 12:32:16.485070,60,0,36.5,24.89,12,0,2025-12-22,0,high_usage
2025-12-22 13:32:16.485070,60,0,38.4,25.85,13,0,2025-12-22,0,high_usage
2025-12-22 14:32:16.485070,71,0,36.7,25.23,14,0,2025-12-22,0,high_usage
2025-12-22 15:32:16.485070,70,0,38.0,25.15,15,0,2025-12-22,0,high_usage
2025-12-22 16:32:16.485070,33,0,37.0,24.01,16,0,2025-12-22,0,high_usage
2025-12-22 17:32:16.485070,38,0,34.8,22.94,17,0,2025-12-22,0,high_usage
2025-12-22 18:32:16.485070,17,0,31.1,20.17,18,0,2025-12-22,0,high_usage
2025-12-22 19:32:16.485070,19,0,31.4,18.35,19,0,2025-12-22,0,high_usage
2025-12-22 20:32:16.485070,2,0,29.7,9.59,20,0,2025-12-22,0,high_usage
2025-12-22 21:32:16.485070,2,0,28.5,10.76,21,0,2025-12-22,0,high_usage
2025-12-22 22:32:16.485070,2,0,28.4,11.25,22,0,2025-12-22,0,high_usage
2025-12-22 23:32:16.485070,2,0,25.6,10.01,23,0,2025-12-22,0,high_usage
2025-12-23 00:32:16.485070,2,0,26.9,9.12,0,1,2025-12-23,0,high_usage
2025-12-23 01:32:16.485070,1,0,26.9,10.5,1,1,2025-12-23,0,high_usage
2025-12-23 02:32:16.485070,1,0,28.5,10.18,2,1,2025-12-23,0,high_usage
2025-12-23 03:32:16.485070,1,0,28.2,10.2,3,1,2025-12-23,0,high_usage
2025-12-23 04:32:16.485070,1,0,28.6,10.26,4,1,2025-12-23,0,high_usage
2025-12-23 05:32:16.485070,1,0,32.7,10.23,5,1,2025-12-23,0,high_usage
2025-12-23 06:32:16.485070,1,0,29.9,10.8,6,1,2025-12-23,0,high_usage
2025-12-23 07:32:16.485070,19,0,34.3,20.16,7,1,2025-12-23,0,high_usage
2025-12-23 08:32:16.485070,44,0,35.4,23.29,8,1,2025-12-23,0,high_usage
2025-12-23 09:32:16.485070,48,0,35.1,23.19,9,1,2025-12-23,0,high_usage
2025-12-23 10:32:16.485070,60,0,37.3,24.99,10,1,2025-12-23,0,high_usage
2025-12-23 11:32:16.485070,68,0,38.5,24.76,11,1,2025-12-23,0,high_usage
2025-12-23 12:32:16.485070,55,0,39.5,26.49,12,1,2025-12-23,0,high_usage
2025-12-23 13:32:16.485070,64,0,37.0,25.13,13,1,2025-12-23,0,high_usage
2025-12-23 14:32:16.485070,61,0,37.4,24.32,14,1,2025-12-23,0,high_usage
2025-12-23 15:32:16.485070,68,0,35.2,24.53,15,1,2025-12-23,0,high_usage
2025-12-23 16:32:16.485070,42,0,32.7,21.66,16,1,2025-12-23,0,high_usage
2025-12-23 17:32:16.485070,38,0,35.7,23.44,17,1,2025-12-23,0,high_usage
2025-12-23 18:32:16.485070,16,0,33.4,21.7,18,1,2025-12-23,0,high_usage
2025-12-23 19:32:16.485070,20,0,32.6,18.98,19,1,2025-12-23,0,high_usage
2025-12-23 20:32:16.485070,1,0,30.5,11.05,20,1,2025-12-23,0,high_usage
2025-12-23 21:32:16.485070,2,0,26.7,9.88,21,1,2025-12-23,0,high_usage
2025-12-23 22:32:16.485070,2,0,25.8,10.17,22,1,2025-12-23,0,high_usage
2025-12-23 23:32:16.485070,2,0,28.5,10.44,23,1,2025-12-23,0,high_usage
2025-12-24 00:32:16.485070,1,0,27.9,9.2,0,2,2025-12-24,0,high_usage
2025-12-24 01:32:16.485070,1,0,28.0,10.24,1,2,2025-12-24,0,high_usage
2025-12-24 02:32:16.485070,1,0,27.8,9.68,2,2,2025-12-24,0,high_usage
2025-12-24 03:32:16.485070,2,0,28.0,10.36,3,2,2025-12-24,0,high_usage
2025-12-24 04:32:16.485070,1,0,31.7,10.65,4,2,2025-12-24,0,high_usage
2025-12-24 05:32:16.485070,1,0,30.6,9.77,5,2,2025-12-24,0,high_usage
2025-12-24 06:32:16.485070,2,0,30.2,10.05,6,2,2025-12-24,0,high_usage
2025-12-24 07:32:16.485070,18,0,35.8,20.55,7,2,2025-12-24,0,high_usage
2025-12-24 08:32:16.485070,45,0,35.6,23.84,8,2,2025-12-24,0,high_usage
2025-12-24 09:32:16.485070,44,0,36.8,24.49,9,2,2025-12-24,0,high_usage
2025-12-24 10:32:16.485070,55,0,37.0,25.18,10,2,2025-12-24,0,high_usage
2025-12-24 11:32:16.485070,62,0,37.9,24.51,11,2,2025-12-24,0,high_usage
2025-12-24 12:32:16.485070,52,0,37.8,24.85,12,2,2025-12-24,0,high_usage
2025-12-24 13:32:16.485070,58,0,39.1,25.76,13,2,2025-12-24,0,high_usage
2025-12-24 14:32:16.485070,55,0,38.4,25.04,14,2,2025-12-24,0,high_usage
2025-12-24 15:32:16.485070,50,0,37.9,23.83,15,2,2025-12-24,0,high_usage
2025-12-24 16:32:16.485070,35,0,37.5,23.99,16,2,2025-12-24,0,high_usage
2025-12-24 17:32:16.485070,45,0,36.2,23.22,17,2,2025-12-24,0,high_usage
2025-12-24 18:32:16.485070,16,0,29.7,19.72,18,2,2025-12-24,0,high_usage
2025-12-24 19:32:16.485070,17,0,29.4,17.02,19,2,2025-12-24,0,high_usage
2025-12-24 20:32:16.485070,2,0,30.6,10.17,20,2,2025-12-24,0,high_usage
2025-12-24 21:32:16.485070,2,0,28.2,9.69,21,2,2025-12-24,0,high_usage
2025-12-24 22:32:16.485070,2,0,27.7,10.13,22,2,2025-12-24,0,high_usage
2025-12-24 23:32:16.485070,2,0,28.2,10.26,23,2,2025-12-24,0,high_usage
2025-12-25 00:32:16.485070,2,0,30.0,10.5,0,3,2025-12-25,0,high_usage
2025-12-25 01:32:16.485070,2,0,29.6,10.92,1,3,2025-12-25,0,high_usage
2025-12-25 02:32:16.485070,2,0,28.9,10.68,2,3,2025-12-25,0,high_usage
2025-12-25 03:32:16.485070,2,0,28.2,10.49,3,3,2025-12-25,0,high_usage
2025-12-25 04:32:16.485070,1,0,28.9,9.59,4,3,2025-12-25,0,high_usage
2025-12-25 05:32:16.485070,1,0,32.0,9.88,5,3,2025-12-25,0,high_usage
2025-12-25 06:32:16.485070,1,0,31.9,10.22,6,3,2025-12-25,0,high_usage
2025-12-25 07:32:16.485070,21,0,32.5,18.73,7,3,2025-12-25,0,high_usage
2025-12-25 08:32:16.485070,42,0,36.5,24.42,8,3,2025-12-25,0,high_usage
2025-12-25 09:32:16.485070,46,0,36.4,24.83,9,3,2025-12-25,0,high_usage
2025-12-25 10:32:16.485070,64,0,36.3,25.06,10,3,2025-12-25,0,high_usage
2025-12-25 11:32:16.485070,70,0,39.3,26.88,11,3,2025-12-25,0,high_usage
2025-12-25 12:32:16.485070,62,0,38.9,25.58,12,3,2025-12-25,0,high_usage
2025-12-25 13:32:16.485070,69,0,36.9,25.04,13,3,2025-12-25,0,high_usage
2025-12-25 14:32:16.485070,60,0,37.8,25.52,14,3,2025-12-25,0,high_usage
2025-12-25 15:32:16.485070,65,0,38.0,25.38,15,3,2025-12-25,0,high_usage
2025-12-25 16:32:16.485070,40,0,36.6,24.41,16,3,2025-12-25,0,high_usage
2025-12-25 17:32:16.485070,46,0,34.2,22.67,17,3,2025-12-25,0,high_usage
2025-12-25 18:32:16.485070,19,0,32.5,21.73,18,3,2025-12-25,0,high_usage
2025-12-25 19:32:16.485070,18,0,31.2,17.91,19,3,2025-12-25,0,high_usage
2025-12-25 20:32:16.485070,2,0,30.9,10.46,20,3,2025-12-25,0,high_usage
2025-12-25 21:32:16.485070,1,0,28.9,10.54,21,3,2025-12-25,0,high_usage
2025-12-25 22:32:16.485070,1,0,28.4,9.41,22,3,2025-12-25,0,high_usage
2025-12-25 23:32:16.485070,2,0,29.8,9.77,23,3,2025-12-25,0,high_usage
2025-12-26 00:32:16.485070,2,0,29.7,9.68,0,4,2025-12-26,0,high_usage
2025-12-26 01:32:16.485070,1,0,27.7,9.41,1,4,2025-12-26,0,high_usage
2025-12-26 02:32:16.485070,1,0,27.4,10.36,2,4,2025-12-26,0,high_usage
2025-12-26 03:32:16.485070,2,0,30.9,10.26,3,4,2025-12-26,0,high_usage
2025-12-26 04:32:16.485070,1,0,30.1,9.63,4,4,2025-12-26,0,high_usage
2025-12-26 05:32:16.485070,1,0,30.8,10.29,5,4,2025-12-26,0,high_usage
2025-12-26 06:32:16.485070,2,0,31.8,9.82,6,4,2025-12-26,0,high_usage
2025-12-26 07:32:16.485070,22,0,36.0,20.74,7,4,2025-12-26,0,high_usage
2025-12-26 08:32:16.485070,39,0,33.3,22.32,8,4,2025-12-26,0,high_usage
2025-12-26 09:32:16.485070,42,0,40.4,25.87,9,4,2025-12-26,0,high_usage
2025-12-26 10:32:16.485070,56,0,37.8,24.74,10,4,2025-12-26,0,high_usage
2025-12-26 11:32:16.485070,58,0,37.5,25.06,11,4,2025-12-26,0,high_usage
2025-12-26 12:32:16.485070,43,0,37.4,24.44,12,4,2025-12-26,0,high_usage
2025-12-26 13:32:16.485070,62,0,37.5,25.64,13,4,2025-12-26,0,high_usage
2025-12-26 14:32:16.485070,64,0,38.9,25.61,14,4,2025-12-26,0,high_usage
2025-12-26 15:32:16.485070,52,0,38.3,25.25,15,4,2025-12-26,0,high_usage
2025-12-26 16:32:16.485070,42,0,34.4,23.05,16,4,2025-12-26,0,high_usage
2025-12-26 17:32:16.485070,37,0,35.5,23.54,17,4,2025-12-26,0,high_usage
2025-12-26 18:32:16.485070,18,0,31.1,20.14,18,4,2025-12-26,0,high_usage
2025-12-26 19:32:16.485070,16,0,32.1,19.21,19,4,2025-12-26,0,high_usage
2025-12-26 20:32:16.485070,1,0,33.1,9.57,20,4,2025-12-26,0,high_usage
2025-12-26 21:32:16.485070,1,0,28.4,10.15,21,4,2025-12-26,0,high_usage
2025-12-26 22:32:16.485070,1,0,26.6,9.55,22,4,2025-12-26,0,high_usage
2025-12-26 23:32:16.485070,1,0,27.7,10.44,23,4,2025-12-26,0,high_usage
2025-12-27 00:32:16.485070,1,1,26.4,10.84,0,5,2025-12-27,1,low_usage
2025-12-27 01:32:16.485070,0,1,27.1,11.56,1,5,2025-12-27,1,low_usage
2025-12-27 02:32:16.485070,0,1,29.1,11.55,2,5,2025-12-27,1,low_usage
2025-12-27 03:32:16.485070,0,1,30.2,11.54,3,5,2025-12-27,1,low_usage
2025-12-27 04:32:16.485070,0,1,32.8,11.13,4,5,2025-12-27,1,low_usage
2025-12-27 05:32:16.485070,1,1,33.7,10.64,5,5,2025-12-27,1,low_usage
2025-12-27 06:32:16.485070,0,1,32.7,11.72,6,5,2025-12-27,1,low_usage
2025-12-27 07:32:16.485070,1,1,34.4,12.22,7,5,2025-12-27,1,low_usage
2025-12-27 08:32:16.485070,1,1,35.0,12.88,8,5,2025-12-27,1,low_usage
2025-12-27 09:32:16.485070,0,1,39.0,12.78,9,5,2025-12-27,1,low_usage
2025-12-27 10:32:16.485070,3,1,38.6,13.12,10,5,2025-12-27,1,low_usage
2025-12-27 11:32:16.485070,3,1,37.1,13.0,11,5,2025-12-27,1,low_usage
2025-12-27 12:32:16.485070,2,1,37.8,12.5,12,5,2025-12-27,1,low_usage
2025-12-27 13:32:16.485070,2,1,37.8,13.74,13,5,2025-12-27,1,low_usage
2025-12-27 14:32:16.485070,3,1,36.2,13.06,14,5,2025-12-27,1,low_usage
2025-12-27 15:32:16.485070,1,1,37.2,13.25,15,5,2025-12-27,1,low_usage
2025-12-27 16:32:16.485070,0,1,35.3,13.86,16,5,2025-12-27,1,low_usage
2025-12-27 17:32:16.485070,1,1,34.2,13.12,17,5,2025-12-27,1,low_usage
2025-12-27 18:32:16.485070,0,1,33.3,13.51,18,5,2025-12-27,1,low_usage
2025-12-27 19:32:16.485070,0,1,32.0,12.7,19,5,2025-12-27,1,low_usage
2025-12-27 20:32:16.485070,0,1,31.4,11.05,20,5,2025-12-27,1,low_usage
2025-12-27 21:32:16.485070,1,1,30.4,10.76,21,5,2025-12-27,1,low_usage
2025-12-27 22:32:16.485070,1,1,31.2,11.56,22,5,2025-12-27,1,low_usage
2025-12-27 23:32:16.485070,0,1,28.9,11.14,23,5,2025-12-27,1,low_usage
2025-12-28 00:32:16.485070,0,1,28.1,11.35,0,6,2025-12-28,1,low_usage
2025-12-28 01:32:16.485070,1,1,28.0,11.24,1,6,2025-12-28,1,low_usage
2025-12-28 02:32:16.485070,1,1,29.0,10.94,2,6,2025-12-28,1,low_usage
2025-12-28 03:32:16.485070,1,1,29.9,11.23,3,6,2025-12-28,1,low_usage
2025-12-28 04:32:16.485070,0,1,29.6,11.21,4,6,2025-12-28,1,low_usage
2025-12-28 05:32:16.485070,1,1,32.0,10.83,5,6,2025-12-28,1,low_usage
2025-12-28 06:32:16.485070,0,1,34.1,11.09,6,6,2025-12-28,1,low_usage
2025-12-28 07:32:16.485070,0,1,33.9,12.48,7,6,2025-12-28,1,low_usage
2025-12-28 08:32:16.485070,0,1,33.5,13.14,8,6,2025-12-28,1,low_usage
2025-12-28 09:32:16.485070,0,1,36.6,13.77,9,6,2025-12-28,1,low_usage
2025-12-28 10:32:16.485070,2,1,37.0,12.86,10,6,2025-12-28,1,low_usage
2025-12-28 11:32:16.485070,3,1,38.5,13.23,11,6,2025-12-28,1,low_usage
2025-12-28 12:32:16.485070,3,1,38.4,12.23,12,6,2025-12-28,1,low_usage
2025-12-28 13:32:16.485070,2,1,36.3,13.19,13,6,2025-12-28,1,low_usage
2025-12-28 14:32:16.485070,2,1,35.2,13.79,14,6,2025-12-28,1,low_usage
2025-12-28 15:32:16.485070,1,1,37.3,12.9,15,6,2025-12-28,1,low_usage
2025-12-28 16:32:16.485070,0,1,34.9,13.44,16,6,2025-12-28,1,low_usage
2025-12-28 17:32:16.485070,0,1,33.7,12.86,17,6,2025-12-28,1,low_usage
2025-12-28 18:32:16.485070,1,1,30.7,13.12,18,6,2025-12-28,1,low_usage
2025-12-28 19:32:16.485070,0,1,30.7,12.49,19,6,2025-12-28,1,low_usage
2025-12-28 20:32:16.485070,0,1,30.4,11.05,20,6,2025-12-28,1,low_usage
2025-12-28 21:32:16.485070,1,1,28.5,10.98,21,6,2025-12-28,1,low_usage
2025-12-28 22:32:16.485070,1,1,31.1,10.17,22,6,2025-12-28,1,low_usage
2025-12-28 23:32:16.485070,1,1,27.4,11.43,23,6,2025-12-28,1,low_usage
2025-12-29 00:32:16.485070,2,0,27.9,9.92,0,0,2025-12-29,0,high_usage
2025-12-29 01:32:16.485070,2,0,27.2,9.85,1,0,2025-12-29,0,high_usage
2025-12-29 02:32:16.485070,1,0,26.6,9.98,2,0,2025-12-29,0,high_usage
2025-12-29 03:32:16.485070,2,0,29.7,10.61,3,0,2025-12-29,0,high_usage
2025-12-29 04:32:16.485070,2,0,29.9,10.03,4,0,2025-12-29,0,high_usage
2025-12-29 05:32:16.485070,2,0,31.4,10.6,5,0,2025-12-29,0,high_usage
2025-12-29 06:32:16.485070,2,0,34.2,9.98,6,0,2025-12-29,0,high_usage
2025-12-29 07:32:16.485070,19,0,33.4,19.78,7,0,2025-12-29,0,high_usage
2025-12-29 08:32:16.485070,40,0,36.0,23.19,8,0,2025-12-29,0,high_usage
2025-12-29 09:32:16.485070,35,0,37.3,23.65,9,0,2025-12-29,0,high_usage
2025-12-29 10:32:16.485070,56,0,36.7,24.1,10,0,2025-12-29,0,high_usage
2025-12-29 11:32:16.485070,56,0,39.1,26.12,11,0,2025-12-29,0,high_usage
2025-12-29 12:32:16.485070,55,0,37.7,24.48,12,0,2025-12-29,0,high_usage
2025-12-29 13:32:16.485070,62,0,38.7,25.88,13,0,2025-12-29,0,high_usage
2025-12-29 14:32:16.485070,54,0,36.9,24.77,14,0,2025-12-29,0,high_usage
2025-12-29 15:32:16.485070,61,0,36.9,24.58,15,0,2025-12-29,0,high_usage
2025-12-29 16:32:16.485070,31,0,35.9,23.42,16,0,2025-12-29,0,high_usage
2025-12-29 17:32:16.485070,33,0,34.8,22.76,17,0,2025-12-29,0,high_usage
2025-12-29 18:32:16.485070,19,0,34.0,22.19,18,0,2025-12-29,0,high_usage
2025-12-29 19:32:16.485070,18,0,31.2,18.29,19,0,2025-12-29,0,high_usage
2025-12-29 20:32:16.485070,1,0,32.9,9.56,20,0,2025-12-29,0,high_usage
2025-12-29 21:32:16.485070,1,0,28.5,9.84,21,0,2025-12-29,0,high_usage
2025-12-29 22:32:16.485070,1,0,31.3,9.78,22,0,2025-12-29,0,high_usage
2025-12-29 23:32:16.485070,1,0,29.9,9.33,23,0,2025-12-29,0,high_usage
2025-12-30 00:32:16.485070,1,0,28.8,10.67,0,1,2025-12-30,0,high_usage
2025-12-30 01:32:16.485070,2,0,27.5,9.67,1,1,2025-12-30,0,high_usage
2025-12-30 02:32:16.485070,2,0,27.4,10.28,2,1,2025-12-30,0,high_usage
2025-12-30 03:32:16.485070,1,0,27.3,10.68,3,1,2025-12-30,0,high_usage
2025-12-30 04:32:16.485070,2,0,33.0,9.76,4,1,2025-12-30,0,high_usage
