timestamp,hour,heart_rate,resting_hr,hr_variability,is_sleep,is_anomaly
2025-12-22 02:32:41.976005,2,56.1,53.1,41.0,1,0
2025-12-22 03:32:41.976005,3,51.1,64.0,43.3,1,0
2025-12-22 04:32:41.976005,4,55.0,64.2,33.5,1,0
2025-12-22 05:32:41.976005,5,61.4,56.3,37.6,1,0
2025-12-22 06:32:41.976005,6,64.1,59.9,46.2,0,0
2025-12-22 07:32:41.976005,7,70.4,61.0,41.0,0,0
2025-12-22 08:32:41.976005,8,59.7,56.0,39.6,0,0
2025-12-22 09:32:41.976005,9,64.8,58.8,32.9,0,0
2025-12-22 10:32:41.976005,10,78.4,60.0,48.4,0,0
2025-12-22 11:32:41.976005,11,68.2,62.1,41.7,0,0
2025-12-22 12:32:41.976005,12,68.7,58.4,14.7,0,0
2025-12-22 13:32:41.976005,13,75.9,55.9,59.4,0,0
2025-12-22 14:32:41.976005,14,69.9,61.8,21.6,0,0
2025-12-22 15:32:41.976005,15,73.2,54.4,45.2,0,0
2025-12-22 16:32:41.976005,16,67.6,56.5,33.4,0,0
2025-12-22 17:32:41.976005,17,77.4,60.7,46.6,0,0
2025-12-22 18:32:41.976005,18,71.0,60.5,41.6,0,0
2025-12-22 19:32:41.976005,19,71.5,50.4,48.1,0,0
2025-12-22 20:32:41.976005,20,68.1,57.7,45.0,0,0
2025-12-22 21:32:41.976005,21,77.5,55.4,48.4,0,0
2025-12-22 22:32:41.976005,22,75.8,52.6,35.1,0,0
2025-12-22 23:32:41.976005,23,53.5,52.1,48.0,1,0
2025-12-23 00:32:41.976005,0,60.0,57.6,14.8,1,0
2025-12-23 01:32:41.976005,1,64.3,57.1,25.2,1,0
2025-12-23 02:32:41.976005,2,57.9,52.8,43.3,1,0
2025-12-23 03:32:41.976005,3,66.4,57.8,37.0,1,0
2025-12-23 04:32:41.976005,4,60.1,57.4,33.4,1,0
2025-12-23 05:32:41.976005,5,58.2,60.3,37.0,1,0
2025-12-23 06:32:41.976005,6,66.9,59.2,48.7,0,0
2025-12-23 07:32:41.976005,7,72.3,58.4,41.1,0,0
2025-12-23 08:32:41.976005,8,65.2,60.0,36.3,0,0
2025-12-23 09:32:41.976005,9,66.7,59.5,40.0,0,0
2025-12-23 10:32:41.976005,10,70.9,53.4,39.1,0,0
2025-12-23 11:32:41.976005,11,73.9,65.5,40.1,0,0
2025-12-23 12:32:41.976005,12,76.4,61.8,44.2,0,0
2025-12-23 13:32:41.976005,13,68.1,61.0,52.7,0,0
2025-12-23 14:32:41.976005,14,72.5,55.9,30.7,0,0
2025-12-23 15:32:41.976005,15,63.1,56.9,36.0,0,0
2025-12-23 16:32:41.976005,16,67.3,60.0,48.7,0,0
2025-12-23 17:32:41.976005,17,66.0,61.9,41.4,0,0
2025-12-23 18:32:41.976005,18,72.8,52.5,50.4,0,0
2025-12-23 19:32:41.976005,19,76.8,59.7,42.5,0,0
2025-12-23 20:32:41.976005,20,67.9,60.5,20.0,0,0
2025-12-23 21:32:41.976005,21,77.2,57.3,37.8,0,0
2025-12-23 22:32:41.976005,22,73.3,57.8,40.3,0,0
2025-12-23 23:32:41.976005,23,48.5,62.3,48.0,1,1
2025-12-24 00:32:41.976005,0,61.8,60.8,34.8,1,0
2025-12-24 01:32:41.976005,1,67.6,54.9,29.4,1,0
2025-12-24 02:32:41.976005,2,68.7,53.6,40.6,1,0
2025-12-24 03:32:41.976005,3,64.2,55.4,37.6,1,0
2025-12-24 04:32:41.976005,4,62.4,58.9,24.7,1,0
2025-12-24 05:32:41.976005,5,62.3,56.3,45.8,1,0
2025-12-24 06:32:41.976005,6,64.0,57.4,37.1,0,0
2025-12-24 07:32:41.976005,7,71.4,57.8,54.2,0,0
2025-12-24 08:32:41.976005,8,66.9,57.1,49.2,0,0
2025-12-24 09:32:41.976005,9,74.6,58.2,40.9,0,0
2025-12-24 10:32:41.976005,10,74.4,57.0,35.5,0,0
2025-12-24 11:32:41.976005,11,72.5,57.3,41.5,0,0
2025-12-24 12:32:41.976005,12,67.7,57.5,41.6,0,0
2025-12-24 13:32:41.976005,13,64.3,61.1,35.6,0,0
2025-12-24 14:32:41.976005,14,70.5,57.9,42.4,0,0
2025-12-24 15:32:41.976005,15,74.1,58.7,37.0,0,0
2025-12-24 16:32:41.976005,16,71.2,55.3,34.0,0,0
2025-12-24 17:32:41.976005,17,66.2,65.6,45.0,0,0
2025-12-24 18:32:41.976005,18,79.3,62.0,39.6,0,0
2025-12-24 19:32:41.976005,19,74.9,58.4,38.4,0,0
2025-12-24 20:32:41.976005,20,72.3,66.8,47.6,0,0
2025-12-24 21:32:41.976005,21,69.2,57.6,55.0,0,0
2025-12-24 22:32:41.976005,22,79.7,55.1,40.1,0,0
2025-12-24 23:32:41.976005,23,61.5,56.6,47.3,1,0
2025-12-25 00:32:41.976005,0,60.4,58.7,29.4,1,0
2025-12-25 01:32:41.976005,1,71.6,62.9,44.4,1,0
2025-12-25 02:32:41.976005,2,65.1,54.3,33.6,1,0
2025-12-25 03:32:41.976005,3,66.2,54.7,44.3,1,0
2025-12-25 04:32:41.976005,4,52.9,59.5,41.6,1,0
2025-12-25 05:32:41.976005,5,58.9,61.8,31.0,1,0
2025-12-25 06:32:41.976005,6,75.0,53.2,43.2,0,0
2025-12-25 07:32:41.976005,7,68.4,62.6,46.7,0,0
2025-12-25 08:32:41.976005,8,76.0,58.0,49.6,0,0
2025-12-25 09:32:41.976005,9,69.1,57.2,49.3,0,0
2025-12-25 10:32:41.976005,10,80.1,61.2,38.6,0,0
2025-12-25 11:32:41.976005,11,75.9,52.8,48.6,0,0
2025-12-25 12:32:41.976005,12,73.3,61.2,54.7,0,0
2025-12-25 13:32:41.976005,13,67.4,61.2,45.5,0,0
2025-12-25 14:32:41.976005,14,67.5,63.0,21.8,0,0
2025-12-25 15:32:41.976005,15,79.1,51.7,57.5,0,0
2025-12-25 16:32:41.976005,16,66.8,52.5,38.7,0,0
2025-12-25 17:32:41.976005,17,71.0,65.1,51.0,0,0
2025-12-25 18:32:41.976005,18,78.1,58.2,56.2,0,0
2025-12-25 19:32:41.976005,19,81.2,60.8,44.6,0,0
2025-12-25 20:32:41.976005,20,77.3,58.8,44.5,0,0
2025-12-25 21:32:41.976005,21,72.1,59.8,35.2,0,0
2025-12-25 22:32:41.976005,22,74.8,62.8,41.6,0,0
2025-12-25 23:32:41.976005,23,64.0,61.1,43.7,1,0
2025-12-26 00:32:41.976005,0,62.3,58.1,35.9,1,0
2025-12-26 01:32:41.976005,1,60.6,54.0,44.2,1,0
2025-12-26 02:32:41.976005,2,56.9,55.4,39.3,1,0
2025-12-26 03:32:41.976005,3,67.8,55.9,38.8,1,0
2025-12-26 04:32:41.976005,4,60.7,56.7,39.8,1,0
2025-12-26 05:32:41.976005,5,67.0,59.1,38.5,1,0
2025-12-26 06:32:41.976005,6,66.7,56.5,49.9,0,0
2025-12-26 07:32:41.976005,7,64.8,56.6,33.7,0,0
2025-12-26 08:32:41.976005,8,66.3,57.3,20.8,0,0
2025-12-26 09:32:41.976005,9,69.2,55.4,35.7,0,0
2025-12-26 10:32:41.976005,10,65.9,62.0,44.3,0,0
2025-12-26 11:32:41.976005,11,70.5,59.2,52.9,0,0
2025-12-26 12:32:41.976005,12,74.3,61.5,31.5,0,0
2025-12-26 13:32:41.976005,13,72.6,61.9,48.8,0,0
2025-12-26 14:32:41.976005,14,67.8,56.4,36.3,0,0
2025-12-26 15:32:41.976005,15,71.1,51.5,54.2,0,0
2025-12-26 16:32:41.976005,16,75.6,56.8,39.8,0,0
2025-12-26 17:32:41.976005,17,65.5,57.4,37.4,0,0
2025-12-26 18:32:41.976005,18,75.2,59.4,35.9,0,0
2025-12-26 19:32:41.976005,19,70.5,61.4,33.0,0,0
2025-12-26 20:32:41.976005,20,67.9,54.8,40.7,0,0
2025-12-26 21:32:41.976005,21,67.2,56.3,38.7,0,0
2025-12-26 22:32:41.976005,22,70.4,63.1,43.1,0,0
2025-12-26 23:32:41.976005,23,70.0,53.7,41.2,1,0
2025-12-27 00:32:41.976005,0,60.5,56.4,38.8,1,0
2025-12-27 01:32:41.976005,1,55.5,56.8,42.5,1,0
2025-12-27 02:32:41.976005,2,63.3,57.4,28.7,1,0
2025-12-27 03:32:41.976005,3,58.7,58.2,18.7,1,0
2025-12-27 04:32:41.976005,4,59.0,57.9,39.0,1,0
2025-12-27 05:32:41.976005,5,54.9,57.9,37.7,1,0
2025-12-27 06:32:41.976005,6,71.2,56.5,47.0,0,0
2025-12-27 07:32:41.976005,7,72.3,61.0,33.3,0,0
2025-12-27 08:32:41.976005,8,146.4,55.7,50.4,0,1
2025-12-27 09:32:41.976005,9,65.3,54.6,27.6,0,0
2025-12-27 10:32:41.976005,10,70.8,53.4,31.1,0,0
2025-12-27 11:32:41.976005,11,60.5,58.2,26.9,0,0
2025-12-27 12:32:41.976005,12,68.4,54.8,27.2,0,0
2025-12-27 13:32:41.976005,13,63.3,60.9,41.7,0,0
2025-12-27 14:32:41.976005,14,72.6,54.9,38.1,0,0
2025-12-27 15:32:41.976005,15,67.6,54.6,45.6,0,0
2025-12-27 16:32:41.976005,16,79.2,59.1,45.5,0,0
2025-12-27 17:32:41.976005,17,69.0,60.5,31.0,0,0
2025-12-27 18:32:41.976005,18,82.8,56.8,40.5,0,0
2025-12-27 19:32:41.976005,19,75.5,57.3,51.3,0,0
2025-12-27 20:32:41.976005,20,68.8,58.6,30.9,0,0
2025-12-27 21:32:41.976005,21,72.7,56.0,43.2,0,0
2025-12-27 22:32:41.976005,22,64.1,52.1,50.0,0,0
2025-12-27 23:32:41.976005,23,59.1,52.8,37.4,1,0
2025-12-28 00:32:41.976005,0,71.4,58.1,34.2,1,0
2025-12-28 01:32:41.976005,1,154.5,59.7,37.4,1,1
2025-12-28 02:32:41.976005,2,56.2,59.9,45.9,1,0
2025-12-28 03:32:41.976005,3,63.8,60.0,50.1,1,0
2025-12-28 04:32:41.976005,4,66.2,55.4,48.1,1,0
2025-12-28 05:32:41.976005,5,69.7,57.4,22.9,1,0
2025-12-28 06:32:41.976005,6,69.1,59.4,42.2,0,0
2025-12-28 07:32:41.976005,7,76.6,61.5,39.5,0,0
2025-12-28 08:32:41.976005,8,65.7,56.8,45.0,0,0
2025-12-28 09:32:41.976005,9,74.3,62.0,33.2,0,0
2025-12-28 10:32:41.976005,10,71.9,58.9,63.3,0,0
2025-12-28 11:32:41.976005,11,69.6,57.9,53.9,0,0
2025-12-28 12:32:41.976005,12,76.2,58.4,49.2,0,0
2025-12-28 13:32:41.976005,13,73.1,60.6,40.7,0,0
2025-12-28 14:32:41.976005,14,79.7,56.0,29.1,0,0
2025-12-28 15:32:41.976005,15,77.0,63.4,32.4,0,0
2025-12-28 16:32:41.976005,16,38.8,60.6,35.9,0,1
2025-12-28 17:32:41.976005,17,62.1,53.2,48.9,0,0
2025-12-28 18:32:41.976005,18,76.2,59.5,34.5,0,0
2025-12-28 19:32:41.976005,19,81.3,54.8,44.1,0,0
2025-12-28 20:32:41.976005,20,71.6,60.1,41.9,0,0
2025-12-28 21:32:41.976005,21,69.7,56.7,31.9,0,0
2025-12-28 22:32:41.976005,22,73.8,53.6,36.0,0,0
2025-12-28 23:32:41.976005,23,64.5,65.7,42.6,1,0
2025-12-29 00:32:41.976005,0,64.4,55.8,36.9,1,0
2025-12-29 01:32:41.976005,1,65.0,55.1,40.2,1,0
2025-12-29 02:32:41.976005,2,54.0,58.3,29.1,1,0
2025-12-29 03:32:41.976005,3,67.3,57.5,41.5,1,0
2025-12-29 04:32:41.976005,4,64.4,57.5,37.4,1,0
2025-12-29 05:32:41.976005,5,58.1,56.1,49.3,1,0
2025-12-29 06:32:41.976005,6,70.9,56.8,39.6,0,0
2025-12-29 07:32:41.976005,7,70.9,56.9,37.3,0,0
2025-12-29 08:32:41.976005,8,81.2,59.1,39.6,0,0
2025-12-29 09:32:41.976005,9,67.2,65.5,30.8,0,0
2025-12-29 10:32:41.976005,10,68.8,61.6,40.2,0,0
2025-12-29 11:32:41.976005,11,73.5,61.2,38.3,0,0
2025-12-29 12:32:41.976005,12,81.5,56.3,45.6,0,0
2025-12-29 13:32:41.976005,13,63.9,57.5,39.6,0,0
2025-12-29 14:32:41.976005,14,81.6,54.6,44.0,0,0
2025-12-29 15:32:41.976005,15,79.8,54.9,44.2,0,0
2025-12-29 16:32:41.976005,16,75.7,58.6,20.6,0,0
2025-12-29 17:32:41.976005,17,69.0,61.0,43.5,0,0
2025-12-29 18:32:41.976005,18,70.7,57.7,38.8,0,0
2025-12-29 19:32:41.976005,19,67.8,56.6,41.1,0,0
2025-12-29 20:32:41.976005,20,65.5,58.4,36.2,0,0
2025-12-29 21:32:41.976005,21,74.5,58.8,49.4,0,0
2025-12-29 22:32:41.976005,22,72.5,61.3,50.0,0,0
2025-12-29 23:32:41.976005,23,66.3,55.1,30.9,1,0
2025-12-30 00:32:41.976005,0,59.3,56.5,45.7,1,0
2025-12-30 01:32:41.976005,1,60.7,62.4,36.0,1,0
2025-12-30 02:32:41.976005,2,64.9,56.7,36.0,1,0
2025-12-30 03:32:41.976005,3,56.0,59.4,51.6,1,0
2025-12-30 04:32:41.976005,4,58.8,60.0,55.0,1,0
2025-12-30 05:32:41.976005,5,63.1,58.5,48.8,1,0
2025-12-30 06:32:41.976005,6,67.3,56.7,38.0,0,0
2025-12-30 07:32:41.976005,7,71.2,56.5,27.6,0,0
2025-12-30 08:32:41.976005,8,68.5,55.4,48.5,0,0
2025-12-30 09:32:41.976005,9,71.2,60.7,41.1,0,0
2025-12-30 10:32:41.976005,10,69.7,64.8,38.2,0,0
2025-12-30 11:32:41.976005,11,72.2,58.4,54.3,0,0
2025-12-30 12:32:41.976005,12,73.6,57.4,35.5,0,0
2025-12-30 13:32:41.976005,13,73.3,62.7,39.2,0,0
2025-12-30 14:32:41.976005,14,74.1,62.4,43.2,0,0
2025-12-30 15:32:41.976005,15,81.4,58.8,45.5,0,0
2025-12-30 16:32:41.976005,16,74.4,58.4,22.1,0,0
2025-12-30 17:32:41.976005,17,74.8,63.9,24.4,0,0
2025-12-30 18:32:41.976005,18,66.6,58.0,29.6,0,0
2025-12-30 19:32:41.976005,19,73.2,59.6,40.7,0,0
2025-12-30 20:32:41.976005,20,71.0,60.9,49.4,0,0
2025-12-30 21:32:41.976005,21,76.2,57.6,47.4,0,0
2025-12-30 22:32:41.976005,22,64.8,61.0,41.8,0,0
2025-12-30 23:32:41.976005,23,57.8,53.2,32.6,1,0
2025-12-31 00:32:41.976005,0,64.3,52.7,23.1,1,0
2025-12-31 01:32:41.976005,1,64.0,57.9,39.4,1,0
2025-12-31 02:32:41.976005,2,70.3,63.2,53.1,1,0
2025-12-31 03:32:41.976005,3,68.8,54.4,34.3,1,0
2025-12-31 04:32:41.976005,4,60.2,59.5,53.3,1,0
2025-12-31 05:32:41.976005,5,64.2,56.2,37.6,1,0
2025-12-31 06:32:41.976005,6,67.4,55.2,40.6,0,0
2025-12-31 07:32:41.976005,7,79.7,55.9,29.0,0,0
2025-12-31 08:32:41.976005,8,73.8,56.4,34.0,0,0
2025-12-31 09:32:41.976005,9,56.3,60.4,38.1,0,0
2025-12-31 10:32:41.976005,10,66.9,63.8,39.1,0,0
2025-12-31 11:32:41.976005,11,71.1,51.5,47.8,0,0
2025-12-31 12:32:41.976005,12,75.2,58.7,26.4,0,0
2025-12-31 13:32:41.976005,13,76.9,60.8,31.6,0,0
2025-12-31 14:32:41.976005,14,81.9,58.3,47.1,0,0
2025-12-31 15:32:41.976005,15,78.5,57.3,44.2,0,0
2025-12-31 16:32:41.976005,16,71.1,57.9,36.0,0,0
2025-12-31 17:32:41.976005,17,76.1,57.9,39.7,0,0
2025-12-31 18:32:41.976005,18,67.2,57.4,35.3,0,0
2025-12-31 19:32:41.976005,19,71.5,60.1,53.5,0,0
2025-12-31 20:32:41.976005,20,74.9,58.1,18.7,0,0
2025-12-31 21:32:41.976005,21,76.2,51.4,39.1,0,0
2025-12-31 22:32:41.976005,22,71.1,61.7,34.4,0,0
2025-12-31 23:32:41.976005,23,125.5,52.7,42.8,1,1
2026-01-01 00:32:41.976005,0,65.2,54.0,44.1,1,0
2026-01-01 01:32:41.976005,1,65.2,53.3,22.2,1,0
2026-01-01 02:32:41.976005,2,56.7,62.9,50.7,1,0
2026-01-01 03:32:41.976005,3,61.6,57.5,44.8,1,0
2026-01-01 04:32:41.976005,4,66.9,56.2,33.4,1,0
2026-01-01 05:32:41.976005,5,55.1,60.0,38.0,1,0
2026-01-01 06:32:41.976005,6,70.9,60.3,39.7,0,0
2026-01-01 07:32:41.976005,7,68.6,59.7,41.3,0,0
2026-01-01 08:32:41.976005,8,68.8,56.1,35.0,0,0
2026-01-01 09:32:41.976005,9,76.4,59.1,43.4,0,0
2026-01-01 10:32:41.976005,10,70.5,60.5,35.3,0,0
2026-01-01 11:32:41.976005,11,71.2,54.3,40.5,0,0
2026-01-01 12:32:41.976005,12,67.9,58.2,33.1,0,0
2026-01-01 13:32:41.976005,13,78.3,53.1,47.4,0,0
2026-01-01 14:32:41.976005,14,73.6,58.9,44.2,0,0
2026-01-01 15:32:41.976005,15,65.1,57.9,39.6,0,0
2026-01-01 16:32:41.976005,16,73.8,52.5,41.5,0,0
2026-01-01 17:32:41.976005,17,151.3,59.1,50.3,0,1
2026-01-01 18:32:41.976005,18,66.5,53.8,34.5,0,0
2026-01-01 19:32:41.976005,19,73.7,53.3,36.4,0,0
2026-01-01 20:32:41.976005,20,71.6,60.3,33.2,0,0
2026-01-01 21:32:41.976005,21,75.9,60.4,36.5,0,0
2026-01-01 22:32:41.976005,22,65.2,55.9,44.5,0,0
2026-01-01 23:32:41.976005,23,63.4,56.8,40.6,1,0
2026-01-02 00:32:41.976005,0,64.0,55.2,39.1,1,0
2026-01-02 01:32:41.976005,1,58.2,56.1,39.0,1,0
2026-01-02 02:32:41.976005,2,63.2,54.2,40.0,1,0
2026-01-02 03:32:41.976005,3,58.9,58.7,32.8,1,0
2026-01-02 04:32:41.976005,4,62.8,59.5,35.3,1,0
2026-01-02 05:32:41.976005,5,60.2,52.7,48.6,1,0
2026-01-02 06:32:41.976005,6,76.9,55.0,30.2,0,0
2026-01-02 07:32:41.976005,7,76.6,61.8,24.5,0,0
2026-01-02 08:32:41.976005,8,66.8,57.8,41.4,0,0
2026-01-02 09:32:41.976005,9,67.2,61.7,51.7,0,0
2026-01-02 10:32:41.976005,10,73.6,59.6,44.4,0,0
2026-01-02 11:32:41.976005,11,75.0,55.2,26.0,0,0
2026-01-02 12:32:41.976005,12,73.1,63.7,36.6,0,0
2026-01-02 13:32:41.976005,13,71.6,57.1,42.9,0,0
2026-01-02 14:32:41.976005,14,70.0,54.1,48.3,0,0
2026-01-02 15:32:41.976005,15,69.7,58.9,45.2,0,0
2026-01-02 16:32:41.976005,16,72.4,54.3,43.9,0,0
2026-01-02 17:32:41.976005,17,71.6,52.2,55.2,0,0
2026-01-02 18:32:41.976005,18,68.8,60.9,37.8,0,0
2026-01-02 19:32:41.976005,19,70.7,55.5,38.9,0,0
2026-01-02 20:32:41.976005,20,72.9,55.2,33.8,0,0
2026-01-02 21:32:41.976005,21,70.6,57.3,44.4,0,0
2026-01-02 22:32:41.976005,22,80.8,62.8,44.9,0,0
2026-01-02 23:32:41.976005,23,63.4,55.8,45.2,1,0
2026-01-03 00:32:41.976005,0,57.4,57.5,40.4,1,0
2026-01-03 01:32:41.976005,1,55.4,55.5,41.6,1,0
2026-01-03 02:32:41.976005,2,62.4,60.3,43.8,1,0
2026-01-03 03:32:41.976005,3,61.1,61.0,31.2,1,0
2026-01-03 04:32:41.976005,4,51.6,62.1,34.3,1,0
2026-01-03 05:32:41.976005,5,41.1,55.8,29.5,1,1
2026-01-03 06:32:41.976005,6,76.4,61.5,40.0,0,0
2026-01-03 07:32:41.976005,7,73.0,54.2,45.3,0,0
2026-01-03 08:32:41.976005,8,74.5,59.0,39.0,0,0
2026-01-03 09:32:41.976005,9,70.5,48.9,44.8,0,0
2026-01-03 10:32:41.976005,10,66.6,55.9,30.5,0,0
2026-01-03 11:32:41.976005,11,65.5,51.6,31.2,0,0
2026-01-03 12:32:41.976005,12,74.3,58.8,36.7,0,0
2026-01-03 13:32:41.976005,13,71.9,53.2,38.7,0,0
2026-01-03 14:32:41.976005,14,79.5,55.4,37.3,0,0
2026-01-03 15:32:41.976005,15,76.4,60.1,33.2,0,0
2026-01-03 16:32:41.976005,16,63.5,62.5,28.8,0,0
2026-01-03 17:32:41.976005,17,80.5,53.0,34.8,0,0
2026-01-03 18:32:41.976005,18,68.7,60.6,38.5,0,0
2026-01-03 19:32:41.976005,19,77.6,55.7,32.7,0,0
2026-01-03 20:32:41.976005,20,75.3,59.2,43.3,0,0
2026-01-03 21:32:41.976005,21,66.5,62.3,33.6,0,0
2026-01-03 22:32:41.976005,22,75.1,54.2,44.3,0,0
2026-01-03 23:32:41.976005,23,61.6,57.1,37.8,1,0
2026-01-04 00:32:41.976005,0,58.2,58.1,48.1,1,0
2026-01-04 01:32:41.976005,1,55.8,61.1,43.6,1,0
2026-01-04 02:32:41.976005,2,54.2,56.0,41.9,1,0
2026-01-04 03:32:41.976005,3,61.0,59.0,41.6,1,0
2026-01-04 04:32:41.976005,4,63.5,57.2,40.5,1,0
2026-01-04 05:32:41.976005,5,57.9,60.1,46.5,1,0
2026-01-04 06:32:41.976005,6,77.9,55.4,37.6,0,0
2026-01-04 07:32:41.976005,7,73.6,61.6,43.4,0,0
2026-01-04 08:32:41.976005,8,67.2,57.6,41.3,0,0
2026-01-04 09:32:41.976005,9,72.6,58.4,51.4,0,0
2026-01-04 10:32:41.976005,10,65.2,58.8,47.5,0,0
2026-01-04 11:32:41.976005,11,68.1,62.8,40.2,0,0
2026-01-04 12:32:41.976005,12,68.5,62.7,41.5,0,0
2026-01-04 13:32:41.976005,13,70.4,61.6,43.6,0,0
2026-01-04 14:32:41.976005,14,69.6,59.5,49.2,0,0
2026-01-04 15:32:41.976005,15,71.2,56.4,39.5,0,0
2026-01-04 16:32:41.976005,16,61.4,57.7,27.3,0,0
2026-01-04 17:32:41.976005,17,79.5,56.4,42.6,0,0
2026-01-04 18:32:41.976005,18,64.9,55.4,31.1,0,0
2026-01-04 19:32:41.976005,19,69.3,58.9,45.5,0,0
2026-01-04 20:32:41.976005,20,69.0,58.1,51.3,0,0
2026-01-04 21:32:41.976005,21,73.1,55.9,43.9,0,0
2026-01-04 22:32:41.976005,22,74.6,56.3,53.3,0,0
2026-01-04 23:32:41.976005,23,72.1,60.7,43.8,1,0
2026-01-05 00:32:41.976005,0,47.9,55.6,20.2,1,1
2026-01-05 01:32:41.976005,1,57.6,55.2,27.4,1,0
2026-01-05 02:32:41.976005,2,62.0,57.9,47.7,1,0
2026-01-05 03:32:41.976005,3,63.2,56.6,36.0,1,0
2026-01-05 04:32:41.976005,4,59.6,60.7,49.1,1,0
2026-01-05 05:32:41.976005,5,64.6,56.3,42.9,1,0
2026-01-05 06:32:41.976005,6,72.7,62.6,32.5,0,0
2026-01-05 07:32:41.976005,7,72.5,64.4,35.5,0,0
2026-01-05 08:32:41.976005,8,73.6,56.9,42.9,0,0
2026-01-05 09:32:41.976005,9,75.8,56.7,45.8,0,0
2026-01-05 10:32:41.976005,10,72.1,52.8,44.9,0,0
2026-01-05 11:32:41.976005,11,76.4,61.2,46.3,0,0
2026-01-05 12:32:41.976005,12,68.6,64.3,50.2,0,0
2026-01-05 13:32:41.976005,13,65.5,63.2,42.1,0,0
2026-01-05 14:32:41.976005,14,71.1,55.9,37.5,0,0
2026-01-05 15:32:41.976005,15,67.3,59.9,36.2,0,0
2026-01-05 16:32:41.976005,16,71.8,55.1,40.4,0,0
2026-01-05 17:32:41.976005,17,81.5,58.0,48.0,0,0
2026-01-05 18:32:41.976005,18,71.5,58.4,43.1,0,0
2026-01-05 19:32:41.976005,19,65.7,62.0,35.7,0,0
2026-01-05 20:32:41.976005,20,71.1,57.4,42.8,0,0
2026-01-05 21:32:41.976005,21,73.1,62.8,35.0,0,0
2026-01-05 22:32:41.976005,22,73.1,60.5,38.2,0,0
2026-01-05 23:32:41.976005,23,70.7,60.8,60.1,1,0
2026-01-06 00:32:41.976005,0,67.2,54.3,41.6,1,0
2026-01-06 01:32:41.976005,1,64.9,56.6,36.3,1,0
2026-01-06 02:32:41.976005,2,62.4,57.9,34.3,1,0
2026-01-06 03:32:41.976005,3,71.3,55.4,45.6,1,0
2026-01-06 04:32:41.976005,4,59.9,55.2,37.5,1,0
2026-01-06 05:32:41.976005,5,60.9,61.5,30.2,1,0
2026-01-06 06:32:41.976005,6,147.9,58.8,20.2,0,1
2026-01-06 07:32:41.976005,7,70.4,49.2,43.7,0,0
2026-01-06 08:32:41.976005,8,76.8,58.7,30.4,0,0
2026-01-06 09:32:41.976005,9,66.1,58.7,59.3,0,0
2026-01-06 10:32:41.976005,10,69.7,54.4,20.8,0,0
2026-01-06 11:32:41.976005,11,64.4,61.0,45.2,0,0
2026-01-06 12:32:41.976005,12,74.5,60.3,45.1,0,0
2026-01-06 13:32:41.976005,13,42.5,55.9,34.0,0,1
2026-01-06 14:32:41.976005,14,69.4,54.6,48.3,0,0
2026-01-06 15:32:41.976005,15,75.5,53.7,53.7,0,0
2026-01-06 16:32:41.976005,16,67.8,62.9,27.2,0,0
2026-01-06 17:32:41.976005,17,78.7,56.6,44.8,0,0
2026-01-06 18:32:41.976005,18,66.8,62.1,33.0,0,0
2026-01-06 19:32:41.976005,19,65.8,62.6,36.6,0,0
2026-01-06 20:32:41.976005,20,67.5,63.0,42.8,0,0
2026-01-06 21:32:41.976005,21,71.7,52.4,30.0,0,0
2026-01-06 22:32:41.976005,22,78.6,61.7,41.8,0,0
2026-01-06 23:32:41.976005,23,59.2,62.1,32.6,1,0
2026-01-07 00:32:41.976005,0,64.0,57.4,39.4,1,0
2026-01-07 01:32:41.976005,1,59.1,56.7,40.0,1,0
2026-01-07 02:32:41.976005,2,59.7,62.8,42.3,1,0
2026-01-07 03:32:41.976005,3,53.4,57.5,39.7,1,0
2026-01-07 04:32:41.976005,4,56.7,58.3,41.6,1,0
2026-01-07 05:32:41.976005,5,57.9,58.4,41.0,1,0
2026-01-07 06:32:41.976005,6,73.8,55.9,24.8,0,0
2026-01-07 07:32:41.976005,7,83.9,59.6,30.7,0,0
2026-01-07 08:32:41.976005,8,65.5,60.1,47.3,0,0
2026-01-07 09:32:41.976005,9,67.7,55.3,43.9,0,0
2026-01-07 10:32:41.976005,10,76.1,57.3,38.3,0,0
2026-01-07 11:32:41.976005,11,66.6,59.8,39.6,0,0
2026-01-07 12:32:41.976005,12,70.0,54.9,37.7,0,0
2026-01-07 13:32:41.976005,13,71.6,57.0,45.1,0,0
2026-01-07 14:32:41.976005,14,62.6,59.1,35.8,0,0
2026-01-07 15:32:41.976005,15,70.2,57.6,41.0,0,0
2026-01-07 16:32:41.976005,16,68.2,55.7,33.6,0,0
2026-01-07 17:32:41.976005,17,67.6,58.8,30.0,0,0
2026-01-07 18:32:41.976005,18,74.2,51.4,53.7,0,0
2026-01-07 19:32:41.976005,19,74.4,59.6,50.2,0,0
2026-01-07 20:32:41.976005,20,69.3,61.5,36.1,0,0
2026-01-07 21:32:41.976005,21,71.3,55.1,44.6,0,0
2026-01-07 22:32:41.976005,22,82.9,55.0,44.6,0,0
2026-01-07 23:32:41.976005,23,58.7,56.6,46.3,1,0
2026-01-08 00:32:41.976005,0,58.1,56.1,51.4,1,0
2026-01-08 01:32:41.976005,1,53.2,60.6,54.9,1,0
2026-01-08 02:32:41.976005,2,69.6,59.1,36.7,1,0
2026-01-08 03:32:41.976005,3,60.0,65.0,36.8,1,0
