timestamp,user_id,device_type,heart_rate_bpm,steps,spo2_pct,skin_temp_c,is_sleeping,calories_kcal,battery_pct
2026-03-02T13:59:38.272428,user_001,FitBand Pro,83.7,1136,98.0,36.4,0,63.8,58
2026-03-02T15:06:38.272428,user_001,FitBand Pro,78.3,61,97.9,36.6,0,15.9,50
2026-03-02T15:39:38.272428,user_001,FitBand Pro,74.0,122,96.6,36.3,0,17.5,51
2026-03-02T17:02:38.272428,user_001,FitBand Pro,80.7,71,98.1,36.2,0,24.8,42
2026-03-02T17:45:38.272428,user_001,FitBand Pro,114.9,483,99.3,36.2,0,39.8,41
2026-03-02T18:38:38.272428,user_001,FitBand Pro,122.3,737,97.9,36.1,0,49.1,39
2026-03-02T20:09:38.272428,user_001,FitBand Pro,112.0,40,97.9,35.7,0,23.7,35
2026-03-02T21:16:38.272428,user_001,FitBand Pro,76.6,140,98.0,35.7,0,23.6,28
2026-03-02T22:07:38.272428,user_001,FitBand Pro,79.9,153,97.8,35.7,0,26.3,26
2026-03-02T22:49:38.272428,user_001,FitBand Pro,77.2,53,98.0,35.3,0,20.9,23
2026-03-02T23:27:38.272428,user_001,FitBand Pro,73.8,136,96.8,35.5,1,18.6,18
2026-03-03T01:23:38.272428,user_001,FitBand Pro,65.6,3,95.8,35.9,1,10.6,100
2026-03-03T02:05:38.272428,user_001,FitBand Pro,61.8,1,97.2,36.4,1,16.8,94
2026-03-03T03:09:38.272428,user_001,FitBand Pro,62.7,1,97.3,36.0,1,15.7,91
2026-03-03T03:50:38.272428,user_001,FitBand Pro,61.8,3,98.3,36.0,1,17.6,89
2026-03-03T04:47:38.272428,user_001,FitBand Pro,62.6,5,96.8,36.3,1,22.8,88
2026-03-03T05:29:38.272428,user_001,FitBand Pro,67.1,5,97.7,36.6,1,19.7,81
2026-03-03T07:06:38.272428,user_001,FitBand Pro,123.0,52,98.5,36.4,0,17.6,79
2026-03-03T08:17:38.272428,user_001,FitBand Pro,91.2,976,97.8,36.5,0,56.4,72
2026-03-03T09:08:38.272428,user_001,FitBand Pro,104.8,737,97.1,36.6,0,55.7,69
2026-03-03T10:01:38.272428,user_001,FitBand Pro,68.8,74,97.0,36.8,0,26.8,65
2026-03-03T11:05:38.272428,user_001,FitBand Pro,75.5,92,96.8,36.5,0,25.3,68
2026-03-03T11:36:38.272428,user_001,FitBand Pro,84.9,52,98.8,36.6,0,14.4,64
2026-03-03T13:22:38.272428,user_001,FitBand Pro,87.3,460,98.2,36.4,0,35.2,60
2026-03-03T14:07:38.272428,user_001,FitBand Pro,76.4,892,98.0,36.2,0,50.8,54
2026-03-03T14:54:38.272428,user_001,FitBand Pro,85.9,27,96.9,36.3,0,15.0,49
2026-03-03T15:47:38.272428,user_001,FitBand Pro,85.8,89,97.9,35.9,0,26.3,45
2026-03-03T17:10:38.272428,user_001,FitBand Pro,83.5,190,96.9,36.1,0,26.0,45
2026-03-03T17:45:38.272428,user_001,FitBand Pro,127.9,362,97.6,36.1,0,38.6,40
2026-03-03T19:06:38.272428,user_001,FitBand Pro,108.4,394,97.1,36.1,0,31.0,36
2026-03-03T19:53:38.272428,user_001,FitBand Pro,114.2,28,97.5,36.0,0,20.2,34
2026-03-03T21:06:38.272428,user_001,FitBand Pro,81.5,143,97.8,35.7,0,27.4,28
2026-03-03T21:32:38.272428,user_001,FitBand Pro,77.3,189,96.7,35.7,0,31.8,28
2026-03-03T23:17:38.272428,user_001,FitBand Pro,79.0,59,96.7,36.0,0,24.2,24
2026-03-03T23:36:38.272428,user_001,FitBand Pro,74.7,173,97.1,35.5,1,32.2,20
2026-03-04T00:27:38.272428,user_001,FitBand Pro,61.9,1,97.3,35.8,1,10.0,97
2026-03-04T02:21:38.272428,user_001,FitBand Pro,59.7,4,97.6,35.8,1,17.7,98
2026-03-04T03:09:38.272428,user_001,FitBand Pro,65.2,7,98.2,36.0,1,22.3,93
2026-03-04T03:38:38.272428,user_001,FitBand Pro,61.1,3,96.6,36.2,1,23.9,89
2026-03-04T05:09:38.272428,user_001,FitBand Pro,64.5,2,97.7,36.5,1,24.0,86
2026-03-04T05:58:38.272428,user_001,FitBand Pro,65.5,2,98.7,36.2,1,20.5,84
2026-03-04T06:28:38.272428,user_001,FitBand Pro,110.2,171,97.3,36.1,0,30.7,78
2026-03-04T07:43:38.272428,user_001,FitBand Pro,111.7,784,97.8,36.3,0,57.6,77
2026-03-04T09:10:38.272428,user_001,FitBand Pro,135.6,375,97.6,36.7,0,43.6,68
2026-03-04T10:20:38.272428,user_001,FitBand Pro,83.7,69,96.8,36.6,0,26.8,69
2026-03-04T11:10:38.272428,user_001,FitBand Pro,83.5,191,97.2,36.7,0,25.5,68
2026-03-04T11:59:38.272428,user_001,FitBand Pro,75.0,165,96.8,37.0,0,22.6,60
2026-03-04T12:39:38.272428,user_001,FitBand Pro,92.2,713,97.5,36.8,0,49.4,61
2026-03-04T13:39:38.272428,user_001,FitBand Pro,82.7,318,98.1,36.5,0,34.5,52
2026-03-04T15:03:38.272428,user_001,FitBand Pro,82.6,72,97.8,36.4,0,17.1,51
2026-03-04T15:50:38.272428,user_001,FitBand Pro,83.8,119,97.7,36.3,0,24.4,48
2026-03-04T17:04:38.272428,user_001,FitBand Pro,84.1,150,97.4,36.4,0,24.8,44
2026-03-04T18:01:38.272428,user_001,FitBand Pro,132.2,969,98.2,35.8,0,66.0,40
2026-03-04T19:05:38.272428,user_001,FitBand Pro,114.2,567,96.6,35.5,0,39.0,33
2026-03-04T19:34:38.272428,user_001,FitBand Pro,98.8,125,98.2,35.6,0,24.9,30
2026-03-04T21:00:38.272428,user_001,FitBand Pro,71.0,60,97.7,36.0,0,20.4,30
2026-03-04T21:44:38.272428,user_001,FitBand Pro,70.4,196,97.4,35.7,0,26.3,26
2026-03-04T22:35:38.272428,user_001,FitBand Pro,74.2,61,97.8,35.8,0,27.6,22
2026-03-05T00:12:38.272428,user_001,FitBand Pro,78.8,101,97.1,36.0,1,21.1,23
2026-02-19T01:14:38.272428,user_002,HealthWatch X,55.3,8,97.4,35.6,1,17.9,97
2026-02-19T01:50:38.272428,user_002,HealthWatch X,56.9,8,96.6,35.8,1,21.2,92
2026-02-19T03:09:38.272428,user_002,HealthWatch X,57.3,3,99.4,36.2,1,12.6,92
2026-02-19T04:21:38.272428,user_002,HealthWatch X,57.2,6,97.7,36.1,1,15.2,89
2026-02-19T04:25:38.272428,user_002,HealthWatch X,56.7,9,96.8,36.4,1,21.9,87
2026-02-19T05:45:38.272428,user_002,HealthWatch X,57.6,5,98.3,36.4,1,19.6,80
2026-02-19T06:28:38.272428,user_002,HealthWatch X,92.3,23,97.0,36.5,0,25.1,78
2026-02-19T07:25:38.272428,user_002,HealthWatch X,105.3,1081,97.1,36.7,0,58.5,75
2026-02-19T08:32:38.272428,user_002,HealthWatch X,104.5,304,98.1,36.6,0,32.4,74
2026-02-19T09:27:38.272428,user_002,HealthWatch X,70.1,88,97.9,36.7,0,27.4,72
2026-02-19T10:45:38.272428,user_002,HealthWatch X,89.4,147,97.9,36.7,0,25.4,65
2026-02-19T11:57:38.272428,user_002,HealthWatch X,71.2,71,97.7,36.8,0,18.7,58
2026-02-19T13:06:38.272428,user_002,HealthWatch X,74.2,786,98.0,36.6,0,54.9,60
2026-02-19T13:27:38.272428,user_002,HealthWatch X,72.0,341,96.8,36.9,0,33.0,53
2026-02-19T14:52:38.272428,user_002,HealthWatch X,82.7,187,97.7,36.5,0,30.5,52
2026-02-19T16:18:38.272428,user_002,HealthWatch X,71.2,119,97.2,36.3,0,26.6,47
2026-02-19T17:02:38.272428,user_002,HealthWatch X,70.6,147,98.1,36.3,0,30.3,46
2026-02-19T17:59:38.272428,user_002,HealthWatch X,114.1,1126,97.0,36.0,0,73.9,39
2026-02-19T19:04:38.272428,user_002,HealthWatch X,100.2,494,96.9,35.9,0,44.8,36
2026-02-19T20:20:38.272428,user_002,HealthWatch X,116.9,133,97.1,35.5,0,26.7,33
2026-02-19T20:51:38.272428,user_002,HealthWatch X,66.1,143,98.1,35.6,0,25.9,32
2026-02-19T21:53:38.272428,user_002,HealthWatch X,66.6,195,97.1,35.6,0,22.7,29
2026-02-19T22:55:38.272428,user_002,HealthWatch X,71.2,113,97.3,36.1,0,28.7,22
2026-02-19T23:36:38.272428,user_002,HealthWatch X,68.2,199,97.4,35.7,1,18.6,19
2026-02-20T00:38:38.272428,user_002,HealthWatch X,59.0,6,97.6,35.7,1,18.9,102
2026-02-20T01:25:38.272428,user_002,HealthWatch X,56.7,7,98.0,36.2,1,22.7,96
2026-02-20T02:59:38.272428,user_002,HealthWatch X,58.7,5,98.2,35.8,1,22.5,91
2026-02-20T04:00:38.272428,user_002,HealthWatch X,57.9,0,97.1,36.1,1,22.0,90
2026-02-20T05:13:38.272428,user_002,HealthWatch X,61.0,1,97.1,36.3,1,22.6,86
2026-02-20T05:51:38.272428,user_002,HealthWatch X,57.3,0,96.6,36.2,1,19.3,79
2026-02-20T06:53:38.272428,user_002,HealthWatch X,102.9,188,97.1,36.3,0,25.6,77
2026-02-20T08:20:38.272428,user_002,HealthWatch X,105.0,863,97.9,36.5,0,55.9,74
2026-02-20T09:21:38.272428,user_002,HealthWatch X,109.1,618,97.1,36.7,0,50.8,72
2026-02-20T10:22:38.272428,user_002,HealthWatch X,82.2,90,98.0,36.9,0,22.5,64
2026-02-20T11:15:38.272428,user_002,HealthWatch X,72.1,160,98.1,36.5,0,30.3,65
2026-02-20T11:57:38.272428,user_002,HealthWatch X,71.7,167,98.1,36.6,0,31.2,61
2026-02-20T12:46:38.272428,user_002,HealthWatch X,77.8,737,98.1,37.0,0,43.6,62
2026-02-20T13:24:38.272428,user_002,HealthWatch X,69.9,443,97.5,36.4,0,36.8,53
2026-02-20T14:31:38.272428,user_002,HealthWatch X,71.3,128,97.7,36.3,0,22.8,53
2026-02-20T16:06:38.272428,user_002,HealthWatch X,77.0,185,97.1,36.4,0,33.4,49
2026-02-20T16:31:38.272428,user_002,HealthWatch X,81.7,142,97.2,36.2,0,30.4,40
2026-02-20T17:29:38.272428,user_002,HealthWatch X,112.8,713,97.8,36.0,0,45.6,38
2026-02-20T19:15:38.272428,user_002,HealthWatch X,109.5,447,98.0,35.9,0,43.0,37
2026-02-20T20:12:38.272428,user_002,HealthWatch X,108.7,155,97.3,36.0,0,32.1,35
2026-02-20T20:31:38.272428,user_002,HealthWatch X,72.2,44,98.8,35.9,0,14.8,32
2026-02-20T22:04:38.272428,user_002,HealthWatch X,74.8,43,97.7,35.9,0,25.1,24
2026-02-20T23:14:38.272428,user_002,HealthWatch X,75.2,148,96.5,35.6,0,29.5,22
2026-02-20T23:24:38.272428,user_002,HealthWatch X,69.5,144,98.0,35.7,1,19.4,21
2026-02-21T00:31:38.272428,user_002,HealthWatch X,56.3,4,97.1,35.8,1,11.3,97
2026-02-21T02:00:38.272428,user_002,HealthWatch X,54.3,7,97.6,35.5,1,18.6,96
2026-02-21T02:36:38.272428,user_002,HealthWatch X,59.2,7,98.0,36.3,1,12.2,92
2026-02-21T03:50:38.272428,user_002,HealthWatch X,54.3,6,97.2,36.2,1,10.9,90
2026-02-21T04:26:38.272428,user_002,HealthWatch X,55.8,0,96.9,36.1,1,16.3,88
2026-02-21T06:13:38.272428,user_002,HealthWatch X,55.2,9,98.6,36.5,1,23.5,85
2026-02-21T07:00:38.272428,user_002,HealthWatch X,99.1,193,98.0,36.3,0,21.3,78
2026-02-21T07:35:38.272428,user_002,HealthWatch X,94.4,445,98.2,36.7,0,37.6,75
2026-02-21T08:45:38.272428,user_002,HealthWatch X,106.5,820,97.8,36.1,0,60.1,67
2026-02-21T09:57:38.272428,user_002,HealthWatch X,71.2,128,97.7,36.9,0,23.1,69
2026-02-21T10:25:38.272428,user_002,HealthWatch X,69.2,129,97.7,36.8,0,19.5,61
2026-02-21T12:15:38.272428,user_002,HealthWatch X,72.3,79,96.7,37.0,0,14.3,64
2026-02-21T13:15:38.272428,user_002,HealthWatch X,75.8,379,97.5,36.6,0,40.6,56
2026-02-21T14:00:38.272428,user_002,HealthWatch X,76.5,1018,98.0,36.3,0,56.8,54
2026-02-21T15:02:38.272428,user_002,HealthWatch X,76.1,118,97.3,36.5,0,25.6,51
2026-02-21T15:33:38.272428,user_002,HealthWatch X,78.5,115,97.3,36.3,0,26.0,48
2026-02-21T16:33:38.272428,user_002,HealthWatch X,80.0,40,97.9,36.4,0,18.5,46
2026-02-21T18:08:38.272428,user_002,HealthWatch X,119.0,774,98.3,36.0,0,59.8,41
2026-02-21T19:08:38.272428,user_002,HealthWatch X,100.1,510,97.8,35.8,0,42.3,37
2026-02-21T20:01:38.272428,user_002,HealthWatch X,96.1,181,96.8,36.0,0,28.6,33
2026-02-21T20:45:38.272428,user_002,HealthWatch X,70.4,153,97.0,36.0,0,18.6,34
2026-02-21T21:52:38.272428,user_002,HealthWatch X,68.0,106,99.3,35.7,0,26.9,23
2026-02-21T22:26:38.272428,user_002,HealthWatch X,67.4,149,97.7,35.8,0,18.6,24
2026-02-21T23:36:38.272428,user_002,HealthWatch X,69.5,143,97.2,36.0,1,21.2,18
2026-02-22T01:18:38.272428,user_002,HealthWatch X,57.6,2,98.1,35.8,1,24.3,100
2026-02-22T01:29:38.272428,user_002,HealthWatch X,56.7,6,97.8,36.0,1,16.4,98
2026-02-22T03:03:38.272428,user_002,HealthWatch X,57.6,7,97.0,35.8,1,21.2,94
2026-02-22T04:08:38.272428,user_002,HealthWatch X,61.8,4,97.0,35.8,1,15.2,93
2026-02-22T05:13:38.272428,user_002,HealthWatch X,58.0,4,97.4,36.4,1,19.5,88
2026-02-22T06:05:38.272428,user_002,HealthWatch X,56.4,8,97.5,35.7,1,23.3,82
2026-02-22T06:58:38.272428,user_002,HealthWatch X,100.8,30,98.1,36.6,0,27.8,81
2026-02-22T08:01:38.272428,user_002,HealthWatch X,109.5,496,98.1,36.4,0,45.7,75
2026-02-22T08:50:38.272428,user_002,HealthWatch X,120.1,501,97.6,36.7,0,35.8,70
2026-02-22T09:37:38.272428,user_002,HealthWatch X,77.6,175,98.4,36.7,0,24.3,67
2026-02-22T10:45:38.272428,user_002,HealthWatch X,72.2,75,97.0,36.5,0,16.3,63
2026-02-22T12:11:38.272428,user_002,HealthWatch X,77.5,52,97.0,36.2,0,15.5,59
2026-02-22T12:33:38.272428,user_002,HealthWatch X,72.6,360,97.4,36.8,0,34.5,57
2026-02-22T13:30:38.272428,user_002,HealthWatch X,73.9,542,96.9,36.4,0,42.1,53
2026-02-22T15:06:38.272428,user_002,HealthWatch X,67.8,59,96.5,36.7,0,23.6,53
2026-02-22T16:05:38.272428,user_002,HealthWatch X,74.3,72,97.2,36.7,0,14.1,48
2026-02-22T16:46:38.272428,user_002,HealthWatch X,71.7,150,98.0,36.6,0,25.6,46
2026-02-22T17:49:38.272428,user_002,HealthWatch X,106.7,801,97.2,36.2,0,46.1,41
2026-02-22T18:59:38.272428,user_002,HealthWatch X,99.0,1073,97.2,36.1,0,63.7,38
2026-02-22T19:29:38.272428,user_002,HealthWatch X,115.8,123,97.4,35.8,0,30.5,28
2026-02-22T20:27:38.272428,user_002,HealthWatch X,65.7,47,96.0,35.9,0,17.4,30
2026-02-22T22:19:38.272428,user_002,HealthWatch X,72.5,41,97.0,35.4,0,25.1,27
2026-02-22T22:34:38.272428,user_002,HealthWatch X,68.7,184,97.8,35.6,0,32.7,24
2026-02-22T23:32:38.272428,user_002,HealthWatch X,66.2,39,97.6,35.9,1,23.6,16
2026-02-23T00:53:38.272428,user_002,HealthWatch X,53.3,0,96.4,35.8,1,21.7,104
2026-02-23T01:30:38.272428,user_002,HealthWatch X,56.4,3,97.4,35.8,1,13.0,95
2026-02-23T03:04:38.272428,user_002,HealthWatch X,53.5,0,97.7,35.8,1,14.7,92
2026-02-23T04:17:38.272428,user_002,HealthWatch X,59.3,1,97.0,36.0,1,21.1,89
2026-02-23T04:24:38.272428,user_002,HealthWatch X,54.5,3,96.5,36.5,1,17.6,88
2026-02-23T06:20:38.272428,user_002,HealthWatch X,55.9,4,98.4,36.1,1,20.1,84
2026-02-23T07:13:38.272428,user_002,HealthWatch X,107.7,180,96.7,36.2,0,28.9,75
2026-02-23T08:04:38.272428,user_002,HealthWatch X,101.9,997,97.2,36.6,0,54.4,75
2026-02-23T09:22:38.272428,user_002,HealthWatch X,110.1,368,97.6,36.5,0,39.7,68
2026-02-23T09:41:38.272428,user_002,HealthWatch X,80.4,136,96.9,36.9,0,22.2,65
2026-02-23T10:27:38.272428,user_002,HealthWatch X,76.1,75,97.1,36.8,0,17.6,65
2026-02-23T12:02:38.272428,user_002,HealthWatch X,71.3,180,98.5,36.8,0,18.3,59
2026-02-23T13:18:38.272428,user_002,HealthWatch X,80.1,464,96.7,36.9,0,34.5,58
2026-02-23T14:23:38.272428,user_002,HealthWatch X,77.5,795,97.2,36.4,0,47.6,54
2026-02-23T14:38:38.272428,user_002,HealthWatch X,73.9,130,97.2,36.3,0,29.0,53
2026-02-23T15:48:38.272428,user_002,HealthWatch X,73.4,45,97.1,36.7,0,15.7,46
2026-02-23T16:33:38.272428,user_002,HealthWatch X,70.2,145,97.5,36.0,0,25.1,44
2026-02-23T18:08:38.272428,user_002,HealthWatch X,90.0,355,97.5,36.2,0,36.8,42
2026-02-23T18:34:38.272428,user_002,HealthWatch X,113.1,724,97.4,36.3,0,56.4,33
2026-02-23T20:22:38.272428,user_002,HealthWatch X,114.9,172,97.0,35.8,0,24.5,34
2026-02-23T20:32:38.272428,user_002,HealthWatch X,66.5,44,98.1,35.5,0,19.4,29
2026-02-23T22:20:38.272428,user_002,HealthWatch X,74.6,24,97.1,35.8,0,13.0,26
2026-02-23T23:17:38.272428,user_002,HealthWatch X,66.1,107,97.3,35.6,0,18.3,24
2026-02-24T00:03:38.272428,user_002,HealthWatch X,68.4,55,97.2,35.9,1,27.0,19
2026-02-24T00:54:38.272428,user_002,HealthWatch X,56.6,8,97.9,35.6,1,22.2,98
2026-02-24T02:04:38.272428,user_002,HealthWatch X,59.6,8,98.1,35.6,1,20.4,100
2026-02-24T02:48:38.272428,user_002,HealthWatch X,57.9,4,97.6,35.7,1,20.3,92
2026-02-24T04:15:38.272428,user_002,HealthWatch X,57.4,1,97.6,35.9,1,12.7,87
2026-02-24T04:54:38.272428,user_002,HealthWatch X,57.7,4,97.3,35.9,1,14.0,87
2026-02-24T06:05:38.272428,user_002,HealthWatch X,56.8,3,97.2,36.6,1,12.0,82
2026-02-24T07:23:38.272428,user_002,HealthWatch X,112.5,70,98.0,36.5,0,17.0,76
2026-02-24T07:26:38.272428,user_002,HealthWatch X,105.6,1093,97.8,36.2,0,67.6,71
2026-02-24T09:04:38.272428,user_002,HealthWatch X,99.1,581,97.8,36.7,0,48.6,71
2026-02-24T10:15:38.272428,user_002,HealthWatch X,77.8,77,97.6,36.7,0,25.8,68
2026-02-24T10:29:38.272428,user_002,HealthWatch X,80.4,64,97.4,36.5,0,21.6,64
2026-02-24T11:27:38.272428,user_002,HealthWatch X,76.6,70,97.2,36.7,0,26.9,62
2026-02-24T12:48:38.272428,user_002,HealthWatch X,72.7,823,97.1,36.6,0,50.0,58
2026-02-24T14:04:38.272428,user_002,HealthWatch X,80.2,664,96.9,36.2,0,50.8,55
2026-02-24T15:08:38.272428,user_002,HealthWatch X,72.8,164,98.2,36.7,0,27.0,49
2026-02-24T16:13:38.272428,user_002,HealthWatch X,65.8,106,97.0,36.0,0,16.7,42
2026-02-24T16:31:38.272428,user_002,HealthWatch X,71.2,42,97.6,36.4,0,13.7,44
2026-02-24T17:45:38.272428,user_002,HealthWatch X,114.0,1077,97.4,35.9,0,59.9,39
2026-02-24T18:38:38.272428,user_002,HealthWatch X,108.3,585,97.2,36.1,0,44.4,36
2026-02-24T20:14:38.272428,user_002,HealthWatch X,105.9,153,96.0,36.3,0,26.9,34
2026-02-24T20:54:38.272428,user_002,HealthWatch X,66.3,79,96.8,35.6,0,18.4,29
2026-02-24T21:35:38.272428,user_002,HealthWatch X,68.0,134,97.3,35.7,0,27.2,26
2026-02-24T22:35:38.272428,user_002,HealthWatch X,65.1,98,98.0,35.9,0,19.5,22
2026-02-24T23:32:38.272428,user_002,HealthWatch X,68.8,88,97.8,36.0,1,14.8,20
2026-02-25T00:36:38.272428,user_002,HealthWatch X,56.2,0,96.2,35.9,1,20.8,101
2026-02-25T01:27:38.272428,user_002,HealthWatch X,59.7,9,98.6,35.9,1,14.3,91
2026-02-25T03:09:38.272428,user_002,HealthWatch X,57.7,3,98.4,35.8,1,11.6,94
2026-02-25T03:37:38.272428,user_002,HealthWatch X,58.1,5,97.9,35.8,1,15.2,88
2026-02-25T05:18:38.272428,user_002,HealthWatch X,59.0,1,98.3,36.2,1,17.2,85
2026-02-25T05:47:38.272428,user_002,HealthWatch X,52.5,5,97.3,36.3,1,18.1,85
2026-02-25T07:23:38.272428,user_002,HealthWatch X,115.4,95,98.2,36.1,0,27.5,77
2026-02-25T07:37:38.272428,user_002,HealthWatch X,103.6,608,96.8,36.5,0,39.9,74
2026-02-25T08:49:38.272428,user_002,HealthWatch X,95.9,451,97.3,36.7,0,41.4,71
2026-02-25T09:49:38.272428,user_002,HealthWatch X,75.6,79,98.0,36.9,0,22.4,67
2026-02-25T10:55:38.272428,user_002,HealthWatch X,73.1,94,97.1,36.8,0,25.1,62
2026-02-25T11:51:38.272428,user_002,HealthWatch X,72.3,156,96.9,36.8,0,22.3,59
2026-02-25T12:34:38.272428,user_002,HealthWatch X,64.1,311,97.5,36.4,0,29.5,58
2026-02-25T13:42:38.272428,user_002,HealthWatch X,74.3,958,97.4,36.7,0,57.7,55
2026-02-25T15:04:38.272428,user_002,HealthWatch X,79.4,64,97.4,36.4,0,27.5,53
2026-02-25T16:21:38.272428,user_002,HealthWatch X,73.5,81,98.0,36.5,0,26.6,43
2026-02-25T17:09:38.272428,user_002,HealthWatch X,67.2,27,97.3,36.6,0,12.6,44
2026-02-25T18:14:38.272428,user_002,HealthWatch X,127.4,860,97.7,36.1,0,52.3,37
2026-02-25T18:24:38.272428,user_002,HealthWatch X,116.7,487,97.2,35.8,0,41.9,38
2026-02-25T19:25:38.272428,user_002,HealthWatch X,107.5,138,98.1,36.0,0,27.9,33
2026-02-25T20:53:38.272428,user_002,HealthWatch X,71.8,189,97.9,35.9,0,31.9,30
2026-02-25T21:55:38.272428,user_002,HealthWatch X,68.2,150,97.3,35.5,0,26.2,26
2026-02-25T22:44:38.272428,user_002,HealthWatch X,64.2,35,97.9,35.9,0,12.8,21
2026-02-26T00:03:38.272428,user_002,HealthWatch X,66.5,44,96.7,35.5,1,20.8,16
2026-02-26T00:47:38.272428,user_002,HealthWatch X,54.5,9,98.4,36.1,1,17.6,104
2026-02-26T01:49:38.272428,user_002,HealthWatch X,59.6,1,97.9,35.8,1,14.4,93
2026-02-26T02:31:38.272428,user_002,HealthWatch X,53.9,9,98.2,35.9,1,23.3,94
2026-02-26T03:30:38.272428,user_002,HealthWatch X,57.7,6,97.4,35.8,1,13.1,91
2026-02-26T05:08:38.272428,user_002,HealthWatch X,58.4,8,97.4,36.2,1,11.1,87
2026-02-26T05:39:38.272428,user_002,HealthWatch X,57.2,8,99.1,36.7,1,12.2,82
2026-02-26T07:19:38.272428,user_002,HealthWatch X,106.0,169,98.2,36.5,0,31.1,79
2026-02-26T08:15:38.272428,user_002,HealthWatch X,102.8,679,97.7,36.6,0,42.9,74
2026-02-26T08:37:38.272428,user_002,HealthWatch X,103.9,666,97.2,36.6,0,46.6,67
2026-02-26T09:30:38.272428,user_002,HealthWatch X,72.1,80,97.4,36.8,0,16.2,68
2026-02-26T10:46:38.272428,user_002,HealthWatch X,76.6,102,98.1,36.6,0,28.8,67
2026-02-26T12:17:38.272428,user_002,HealthWatch X,81.8,133,97.5,36.7,0,23.9,61
2026-02-26T12:28:38.272428,user_002,HealthWatch X,77.5,777,98.4,36.9,0,57.0,59
2026-02-26T13:53:38.272428,user_002,HealthWatch X,75.4,311,97.6,36.7,0,24.9,51
2026-02-26T15:21:38.272428,user_002,HealthWatch X,73.6,149,97.0,36.1,0,27.9,53
2026-02-26T15:25:38.272428,user_002,HealthWatch X,78.7,69,96.5,36.3,0,27.6,49
2026-02-26T17:00:38.272428,user_002,HealthWatch X,73.1,126,97.2,36.2,0,19.7,48
2026-02-26T18:19:38.272428,user_002,HealthWatch X,103.8,761,98.2,36.0,0,57.9,39
2026-02-26T19:14:38.272428,user_002,HealthWatch X,106.7,1016,97.5,35.9,0,55.9,34
2026-02-26T19:54:38.272428,user_002,HealthWatch X,115.5,177,96.3,35.9,0,26.1,34
2026-02-26T20:45:38.272428,user_002,HealthWatch X,75.7,140,97.8,35.7,0,21.5,32
2026-02-26T22:02:38.272428,user_002,HealthWatch X,69.2,187,98.1,35.8,0,28.4,26
2026-02-26T23:19:38.272428,user_002,HealthWatch X,73.0,199,96.9,36.2,0,31.1,22
2026-02-26T23:52:38.272428,user_002,HealthWatch X,69.3,187,97.9,35.5,1,26.6,18
2026-02-27T01:16:38.272428,user_002,HealthWatch X,53.5,8,98.0,35.8,1,14.3,101
2026-02-27T01:35:38.272428,user_002,HealthWatch X,54.9,9,98.0,35.8,1,18.1,96
2026-02-27T02:27:38.272428,user_002,HealthWatch X,57.5,8,97.4,35.8,1,21.3,91
2026-02-27T04:20:38.272428,user_002,HealthWatch X,55.6,3,97.3,36.1,1,17.4,88
2026-02-27T04:40:38.272428,user_002,HealthWatch X,58.6,7,97.0,36.2,1,21.6,85
2026-02-27T06:06:38.272428,user_002,HealthWatch X,54.7,1,96.9,36.2,1,15.9,85
2026-02-27T06:26:38.272428,user_002,HealthWatch X,109.0,175,98.7,36.5,0,31.2,75
2026-02-27T08:07:38.272428,user_002,HealthWatch X,102.3,1192,97.8,36.8,0,67.3,75
2026-02-27T08:48:38.272428,user_002,HealthWatch X,102.7,1117,97.7,36.7,0,58.2,69
2026-02-27T10:12:38.272428,user_002,HealthWatch X,76.5,84,96.9,36.8,0,28.4,71
2026-02-27T11:08:38.272428,user_002,HealthWatch X,77.2,180,98.0,36.7,0,23.4,62
2026-02-27T11:55:38.272428,user_002,HealthWatch X,77.0,133,97.0,36.9,0,21.5,61
2026-02-27T12:41:38.272428,user_002,HealthWatch X,77.1,1120,97.0,36.8,0,63.1,58
2026-02-27T14:01:38.272428,user_002,HealthWatch X,72.5,974,96.3,36.9,0,55.3,52
2026-02-27T14:31:38.272428,user_002,HealthWatch X,71.7,99,96.5,36.3,0,21.9,54
2026-02-27T15:25:38.272428,user_002,HealthWatch X,73.8,80,96.9,36.3,0,17.6,50
2026-02-27T17:06:38.272428,user_002,HealthWatch X,87.9,45,97.8,36.0,0,27.7,44
2026-02-27T17:59:38.272428,user_002,HealthWatch X,112.4,522,97.1,36.0,0,42.5,35
2026-02-27T18:59:38.272428,user_002,HealthWatch X,86.3,1154,96.6,35.9,0,65.7,36
2026-02-27T20:05:38.272428,user_002,HealthWatch X,111.4,44,98.1,35.7,0,28.4,35
2026-02-27T20:58:38.272428,user_002,HealthWatch X,66.7,156,97.0,35.8,0,31.4,31
2026-02-27T22:15:38.272428,user_002,HealthWatch X,67.6,72,97.7,35.7,0,14.2,25
2026-02-27T23:22:38.272428,user_002,HealthWatch X,69.4,77,97.2,35.7,0,26.2,21
2026-02-28T00:11:38.272428,user_002,HealthWatch X,76.1,150,96.8,35.9,1,25.9,21
2026-02-28T01:00:38.272428,user_002,HealthWatch X,57.8,3,97.9,35.7,1,24.7,98
2026-02-28T01:33:38.272428,user_002,HealthWatch X,54.0,0,98.0,35.7,1,15.8,94
2026-02-28T02:29:38.272428,user_002,HealthWatch X,62.4,3,97.3,35.8,1,23.0,96
